0.2733333333333333,0.29333333333333333,0.24,0.2733333333333333,0.29333333333333333,0.23333333333333334,0.26,0.24666666666666667
0.2733333333333333,0.28,0.32666666666666666,0.2733333333333333,0.32,0.3,0.2,0.26666666666666666
0.2866666666666667,0.25333333333333335,0.26666666666666666,0.18,0.28,0.24,0.21333333333333335,0.3
0.19333333333333333,0.2866666666666667,0.36666666666666664,0.26,0.26666666666666666,0.28,0.29333333333333333,0.25333333333333335
0.24,0.3333333333333333,0.2866666666666667,0.24666666666666667,0.28,0.2866666666666667,0.22,0.26666666666666666
0.26666666666666666,0.29333333333333333,0.24,0.3,0.28,0.26666666666666666,0.3,0.24
0.24666666666666667,0.23333333333333334,0.18666666666666668,0.25333333333333335,0.22666666666666666,0.23333333333333334,0.3,0.25333333333333335
0.22666666666666666,0.2733333333333333,0.25333333333333335,0.2866666666666667,0.25333333333333335,0.24,0.24666666666666667,0.22
0.17333333333333334,0.21333333333333335,0.29333333333333333,0.32,0.25333333333333335,0.20666666666666667,0.24666666666666667,0.16666666666666666
0.2866666666666667,0.2733333333333333,0.23333333333333334,0.2866666666666667,0.22,0.26666666666666666,0.24666666666666667,0.23333333333333334
0.3,0.30666666666666664,0.28,0.24666666666666667,0.26666666666666666,0.24666666666666667,0.26,0.23333333333333334
0.28,0.22,0.25333333333333335,0.24666666666666667,0.2866666666666667,0.24,0.26666666666666666,0.28
0.32,0.32666666666666666,0.23333333333333334,0.2733333333333333,0.2733333333333333,0.29333333333333333,0.23333333333333334,0.34
0.21333333333333335,0.20666666666666667,0.26,0.25333333333333335,0.25333333333333335,0.21333333333333335,0.2866666666666667,0.24666666666666667
0.20666666666666667,0.21333333333333335,0.26,0.2733333333333333,0.2,0.24,0.30666666666666664,0.29333333333333333
0.32,0.22666666666666666,0.26,0.26666666666666666,0.23333333333333334,0.2866666666666667,0.32,0.24666666666666667
0.18,0.25333333333333335,0.26666666666666666,0.26,0.22,0.21333333333333335,0.25333333333333335,0.2733333333333333
0.25333333333333335,0.28,0.2866666666666667,0.3333333333333333,0.22,0.22,0.2733333333333333,0.24666666666666667
0.2866666666666667,0.24666666666666667,0.24666666666666667,0.25333333333333335,0.3,0.3333333333333333,0.25333333333333335,0.18
0.24666666666666667,0.2866666666666667,0.2866666666666667,0.18666666666666668,0.25333333333333335,0.20666666666666667,0.22,0.23333333333333334
0.22666666666666666,0.23333333333333334,0.26666666666666666,0.24666666666666667,0.32,0.26666666666666666,0.2866666666666667,0.24666666666666667
0.28,0.26666666666666666,0.3333333333333333,0.24666666666666667,0.2733333333333333,0.32,0.26,0.2733333333333333
0.25333333333333335,0.2866666666666667,0.26666666666666666,0.25333333333333335,0.2733333333333333,0.24666666666666667,0.26,0.32666666666666666
0.26,0.21333333333333335,0.25333333333333335,0.26666666666666666,0.2733333333333333,0.3,0.25333333333333335,0.22666666666666666
0.32666666666666666,0.25333333333333335,0.24,0.25333333333333335,0.22666666666666666,0.22666666666666666,0.18666666666666668,0.2
0.2866666666666667,0.3,0.24666666666666667,0.25333333333333335,0.24666666666666667,0.3333333333333333,0.17333333333333334,0.25333333333333335
0.26666666666666666,0.25333333333333335,0.18,0.21333333333333335,0.26666666666666666,0.2733333333333333,0.18666666666666668,0.21333333333333335
