108.005625,82.47749999999999,91.33275,92.701125,100.117125,94.026375,98.21025000000002,90.415875,0.3,0.215,0.24,0.245,0.27,0.25,0.265,0.24,
83.27325,89.24549999999999,92.80425,90.04275,96.55199999999999,98.5365,79.144875,95.98425,0.215,0.23,0.25,0.24,0.26,0.265,0.205,0.26,
101.05199999999999,104.085,93.757875,83.38274999999999,82.56862499999998,101.280375,102.02137500000002,103.63312500000002,0.275,0.285,0.25,0.215,0.21,0.275,0.28,0.285,
95.3235,108.796125,100.87537499999998,98.97262500000001,88.307625,96.829125,95.22825,87.753375,0.255,0.3,0.275,0.27,0.23,0.26,0.255,0.23,
96.586875,93.92737500000001,75.69375,112.195125,102.19687499999999,106.97999999999999,90.50812499999999,97.07925,0.26,0.255,0.19,0.31,0.28,0.295,0.24,0.26,
113.48512500000001,98.792625,82.251375,89.119875,73.30425000000001,124.777125,87.60712500000001,95.916,0.315,0.27,0.21,0.235,0.185,0.355,0.23,0.26,
99.38175000000001,81.06,77.381625,93.757875,95.78250000000001,99.436125,87.3585,94.951125,0.27,0.21,0.195,0.25,0.26,0.27,0.23,0.255,
98.58525,94.719375,90.07875,74.23087500000001,90.585375,94.962,99.765,97.63012499999999,0.265,0.255,0.24,0.185,0.24,0.255,0.27,0.265,
104.12175,104.18212500000001,82.875,103.350375,100.95375,89.90549999999999,98.38425,83.06474999999999,0.285,0.285,0.215,0.285,0.275,0.235,0.265,0.215,
103.96987499999999,101.42249999999999,93.1965,95.67525,91.27050000000001,101.27587500000001,92.982,95.00025,0.285,0.275,0.25,0.255,0.245,0.275,0.25,0.255,
107.28712499999999,88.85812499999999,104.132625,95.71912499999999,108.04425,98.71912499999999,93.44924999999999,118.97325000000001,0.295,0.235,0.285,0.255,0.295,0.265,0.25,0.335,
89.08575,80.94,98.87062499999999,103.38862499999999,85.04625,86.734125,79.01212500000001,85.73325,0.235,0.205,0.27,0.285,0.22,0.23,0.2,0.22,
111.043125,101.49374999999999,115.50150000000001,79.8735,93.30825,76.97699999999999,90.35962500000001,81.18225,0.31,0.275,0.32,0.205,0.255,0.195,0.24,0.21,
91.44112500000001,114.1515,76.982625,93.961875,94.603125,93.200625,99.44925,98.80912499999998,0.245,0.32,0.195,0.25,0.25,0.25,0.27,0.27,
88.87275000000001,91.999125,92.825625,86.43825000000001,116.62950000000001,96.37575,85.83337500000002,78.739125,0.235,0.245,0.25,0.23,0.325,0.26,0.225,0.2,
96.38025000000002,95.05574999999999,91.434375,109.85475000000001,103.97287500000002,116.37112499999999,87.897375,100.26637500000001,0.26,0.255,0.245,0.305,0.285,0.325,0.23,0.27,
99.1335,106.47975000000001,90.69149999999999,106.90124999999999,106.813125,100.5885,86.991,87.5445,0.27,0.295,0.24,0.295,0.295,0.275,0.23,0.23,
102.88425000000001,111.03375000000003,96.96112500000001,101.96249999999999,88.790625,89.88712500000001,87.60187499999999,81.73350000000002,0.285,0.31,0.26,0.28,0.235,0.24,0.23,0.21,
99.88799999999999,84.08624999999999,92.544375,88.459125,94.417875,90.489,81.247875,87.549375,0.27,0.22,0.245,0.235,0.25,0.235,0.21,0.23,
98.41274999999999,80.02125,121.11149999999999,100.132875,105.35137499999999,84.17475,97.48424999999999,98.43375,0.265,0.205,0.345,0.275,0.29,0.22,0.265,0.265,
104.5845,106.83375,101.63662500000001,88.72125,95.806125,89.29125,85.039125,81.141375,0.285,0.295,0.275,0.235,0.255,0.235,0.225,0.21,
87.705,92.224125,86.137875,102.55237500000001,88.35975,93.8685,112.073625,103.24350000000001,0.23,0.25,0.225,0.28,0.23,0.25,0.31,0.285,
111.93525000000001,91.669125,101.154375,92.08687499999999,107.30512499999999,95.835375,86.15549999999999,95.16825,0.31,0.245,0.275,0.245,0.295,0.26,0.225,0.255,
89.740875,85.16025,92.974875,96.60862499999999,85.24912500000002,98.9595,87.455625,85.4505,0.235,0.22,0.25,0.26,0.22,0.27,0.23,0.225,
98.81512500000001,81.38212499999999,83.329125,81.395625,78.414375,97.43062499999999,95.702625,93.311625,0.27,0.21,0.215,0.21,0.2,0.26,0.26,0.25,
107.53575000000001,82.86225,91.26375,108.25274999999999,85.70362499999999,100.69162500000002,96.99562499999999,115.9335,0.295,0.215,0.24,0.3,0.225,0.275,0.26,0.325,
89.341875,81.07125,90.23775,95.14949999999999,96.5055,88.68750000000001,97.423125,106.07512500000001,0.235,0.21,0.24,0.255,0.26,0.235,0.26,0.295,
