-25.212330000000037,-24.59348000000008,-25.05394999999994,-24.885259999999974,-24.74040000000005,-24.995750000000072,-24.770800000000094,-24.083300000000076,0.2,0.32,0.21,0.19,0.22,0.3,0.25,0.16,
-25.211190000000165,-25.23118000000014,-25.92836000000007,-25.510480000000026,-26.287599999999912,-25.51623000000008,-25.60053,-26.06992000000009,0.22,0.21,0.22,0.31,0.23,0.23,0.26,0.22,
-25.089250000000064,-25.515620000000002,-25.784230000000044,-25.936520000000122,-24.96983,-25.072980000000012,-23.82466000000004,-25.678409999999975,0.28,0.26,0.23,0.23,0.21,0.16,0.3,0.23,
-25.19351000000013,-24.603569999999927,-25.50945999999999,-25.329190000000136,-25.32585999999998,-22.447780000000012,-25.149330000000106,-24.163430000000034,0.17,0.27,0.26,0.24,0.27,0.33,0.13,0.24,
-24.89108000000008,-25.95251000000009,-25.78776000000008,-25.388029999999937,-25.398859999999985,-23.929040000000118,-26.005770000000055,-26.06736000000008,0.27,0.28,0.19,0.21,0.27,0.19,0.32,0.25,
-24.836850000000048,-25.67811000000001,-25.325730000000053,-25.123840000000076,-25.53649000000005,-24.59018000000002,-24.068329999999932,-25.17194999999996,0.26,0.31,0.17,0.15,0.22,0.21,0.26,0.2,
-24.88899999999996,-25.114850000000157,-24.840810000000037,-25.448649999999997,-25.22400000000001,-24.533929999999945,-24.86014000000012,-24.996860000000144,0.26,0.28,0.24,0.24,0.32,0.19,0.18,0.29,
-24.109700000000036,-26.528010000000044,-25.401289999999953,-25.89734999999991,-24.867270000000094,-25.61259000000007,-25.421360000000004,-25.577870000000058,0.28,0.18,0.19,0.26,0.23,0.19,0.36,0.2,
-24.279800000000023,-24.440450000000116,-24.560140000000107,-23.949030000000104,-25.063420000000033,-24.9749000000001,-25.220590000000144,-24.029339999999934,0.25,0.23,0.22,0.34,0.25,0.3,0.21,0.29,
-25.426180000000087,-25.52166999999992,-24.859809999999936,-24.487260000000063,-25.655590000000046,-24.64555000000001,-24.56968999999995,-26.085400000000067,0.21,0.19,0.19,0.22,0.28,0.18,0.31,0.25,
-25.337150000000033,-25.70369000000003,-24.83342999999991,-24.483639999999827,-25.773510000000034,-25.470870000000083,-25.29314999999998,-24.875970000000066,0.22,0.26,0.26,0.18,0.34,0.28,0.25,0.32,
-24.193290000000076,-25.020249999999997,-23.97423999999993,-24.827090000000013,-24.88794000000001,-25.920670000000058,-25.70744999999999,-25.075849999999956,0.2,0.18,0.24,0.3,0.22,0.29,0.18,0.25,
-25.100560000000105,-24.638329999999954,-25.313380000000112,-24.340990000000037,-25.28724000000011,-25.049200000000123,-25.31793000000003,-24.790640000000053,0.26,0.23,0.28,0.32,0.22,0.25,0.29,0.22,
