0.29,0.29,0.25,0.21,0.26,0.21,0.21,0.27,0.29,0.29,0.25,0.21,0.26,0.21,0.21,0.27,
0.33,0.32,0.25,0.26,0.22,0.22,0.24,0.28,0.33,0.32,0.25,0.26,0.22,0.22,0.24,0.28,
0.22,0.25,0.28,0.2,0.26,0.27,0.27,0.19,0.22,0.25,0.28,0.2,0.26,0.27,0.27,0.19,
0.3,0.21,0.28,0.3,0.28,0.23,0.29,0.3,0.3,0.21,0.28,0.3,0.28,0.23,0.29,0.3,
0.27,0.29,0.28,0.26,0.26,0.21,0.19,0.17,0.27,0.29,0.28,0.26,0.26,0.21,0.19,0.17,
0.23,0.25,0.28,0.29,0.26,0.27,0.22,0.19,0.23,0.25,0.28,0.29,0.26,0.27,0.22,0.19,
0.25,0.27,0.33,0.24,0.2,0.28,0.23,0.32,0.25,0.27,0.33,0.24,0.2,0.28,0.23,0.32,
0.24,0.27,0.25,0.21,0.28,0.23,0.29,0.22,0.24,0.27,0.25,0.21,0.28,0.23,0.29,0.22,
0.32,0.22,0.3,0.18,0.34,0.24,0.29,0.28,0.32,0.22,0.3,0.18,0.34,0.24,0.29,0.28,
0.25,0.29,0.19,0.3,0.27,0.28,0.19,0.22,0.25,0.29,0.19,0.3,0.27,0.28,0.19,0.22,
0.26,0.31,0.19,0.3,0.29,0.23,0.19,0.27,0.26,0.31,0.19,0.3,0.29,0.23,0.19,0.27,
