9.251800000000001,10.2494,9.8868,8.6554,10.9719,6.3911,9.8108,9.790000000000001,0.29,0.32,0.31,0.28,0.34,0.22,0.31,0.31,
12.115,7.135,7.1156999999999995,8.6556,9.8085,9.755899999999999,10.6406,11.0455,0.36,0.24,0.24,0.28,0.31,0.31,0.33,0.34,
7.417400000000001,10.4344,7.8046999999999995,8.717500000000001,7.0533,8.026599999999998,8.719299999999999,7.9792000000000005,0.25,0.32,0.26,0.28,0.24,0.26,0.28,0.26,
10.3131,9.2379,7.805500000000001,8.5169,7.737000000000001,7.5252,8.7007,10.3264,0.32,0.3,0.26,0.28,0.26,0.25,0.28,0.32,
7.4328,7.8764,12.0239,7.0718000000000005,6.299200000000001,6.1924,9.535900000000002,6.232500000000001,0.25,0.26,0.36,0.24,0.22,0.22,0.3,0.22,
8.245400000000002,11.2508,6.961400000000001,9.7911,9.413599999999999,5.4540999999999995,7.8947,12.2402,0.27,0.34,0.24,0.31,0.3,0.2,0.26,0.37,
7.5819,7.5341000000000005,9.653599999999999,9.9191,7.1234,6.805199999999998,8.644499999999999,10.472,0.25,0.25,0.3,0.31,0.24,0.23,0.28,0.32,
9.041800000000002,9.966899999999999,8.8865,5.1155,9.5331,9.2556,9.6063,7.799500000000001,0.29,0.31,0.29,0.19,0.3,0.29,0.3,0.26,
7.6587000000000005,4.5946,11.977599999999999,4.3354,7.059900000000001,12.6832,8.0728,6.148499999999999,0.25,0.18,0.36,0.17,0.24,0.38,0.26,0.22,
7.7764,7.9529000000000005,8.8424,11.0452,7.5823,4.4558,11.1363,8.4008,0.26,0.26,0.28,0.34,0.25,0.18,0.34,0.27,
13.029300000000003,10.352400000000001,10.014699999999998,8.8088,6.7067000000000005,11.8467,11.471899999999998,6.761400000000001,0.39,0.32,0.31,0.28,0.23,0.36,0.35,0.23,
7.1662,7.7072,6.6042000000000005,7.5611999999999995,6.7364999999999995,10.0946,10.377199999999998,12.0074,0.24,0.26,0.23,0.25,0.23,0.31,0.32,0.36,
8.2456,5.6069,9.5471,5.801399999999999,8.828700000000001,6.2459,7.0587,10.7079,0.27,0.2,0.3,0.21,0.28,0.22,0.24,0.33,
13.264199999999999,7.765899999999999,6.398000000000001,8.3741,10.4298,9.5333,8.678799999999999,7.034900000000001,0.39,0.26,0.22,0.27,0.32,0.3,0.28,0.24,
