7.6101,6.952799999999999,9.8977,10.4958,11.156,13.409,9.5107,10.6605,0.25,0.24,0.31,0.32,0.34,0.4,0.3,0.33,
11.0762,8.1583,10.032,10.9764,8.8139,5.4761999999999995,8.689699999999998,10.652299999999999,0.34,0.27,0.31,0.34,0.28,0.2,0.28,0.33,
5.8971,8.2465,9.4633,8.073699999999999,9.1408,11.4878,9.532599999999999,8.4138,0.21,0.27,0.3,0.26,0.29,0.35,0.3,0.27,
6.510900000000001,11.8493,7.1556,7.368999999999999,8.1575,5.4254999999999995,10.918800000000001,7.9334,0.22,0.36,0.24,0.25,0.27,0.2,0.34,0.26,
8.375,9.6054,10.894499999999999,10.7046,5.9551,9.1429,8.3819,6.3332,0.27,0.3,0.33,0.33,0.21,0.29,0.27,0.22,
8.3001,6.4498,9.9048,9.9913,8.0301,7.850700000000001,12.671899999999999,7.080500000000001,0.27,0.22,0.31,0.31,0.26,0.26,0.38,0.24,
7.5379999999999985,5.5034,8.6898,7.1176,8.087000000000002,7.530100000000001,7.515000000000001,6.767099999999999,0.25,0.2,0.28,0.24,0.26,0.25,0.25,0.23,
9.4827,7.818000000000001,10.642499999999998,9.536,8.0633,7.5219,5.572100000000001,10.363700000000001,0.3,0.26,0.33,0.3,0.26,0.25,0.2,0.32,
9.553,9.7337,10.6628,9.9289,9.299100000000001,9.950299999999999,6.846600000000001,9.0358,0.3,0.31,0.33,0.31,0.29,0.31,0.23,0.29,
9.3985,11.0231,11.2884,11.0419,11.5839,7.4521999999999995,8.7738,11.0654,0.3,0.34,0.35,0.34,0.35,0.25,0.28,0.34,
9.5357,8.7657,9.389199999999999,9.966,11.0197,9.9325,7.919099999999999,10.8863,0.3,0.28,0.3,0.31,0.34,0.31,0.26,0.34,
11.2874,6.2787,7.851699999999999,7.0184999999999995,6.800599999999999,8.3409,10.3029,8.602799999999998,0.35,0.22,0.26,0.24,0.23,0.27,0.32,0.28,
10.8123,7.620400000000001,6.69,10.7272,9.1029,7.474299999999999,9.1858,8.2553,0.33,0.25,0.23,0.33,0.29,0.25,0.29,0.27,
8.2012,9.173300000000001,11.4726,8.731,7.4934,10.212399999999999,9.0744,11.6039,0.27,0.29,0.35,0.28,0.25,0.32,0.29,0.35,
12.4252,8.7282,6.4019,6.690500000000001,7.4169,11.5027,11.489400000000002,8.5765,0.37,0.28,0.22,0.23,0.25,0.35,0.35,0.28,
9.968,8.2945,12.0507,11.977599999999999,10.6729,8.4298,7.256399999999999,7.071600000000002,0.31,0.27,0.36,0.36,0.33,0.27,0.24,0.24,
9.854,9.8686,10.6291,9.0743,8.773499999999999,10.2089,6.044899999999999,8.4016,0.31,0.31,0.33,0.29,0.28,0.32,0.21,0.27,
11.0868,11.567400000000001,11.370000000000001,10.517499999999998,7.4604,11.0696,8.2968,7.084300000000001,0.34,0.35,0.34,0.32,0.25,0.34,0.27,0.24,
8.01,10.0731,7.868800000000001,10.284600000000001,8.3408,10.785900000000002,3.8982,5.9983,0.26,0.31,0.26,0.32,0.27,0.33,0.16,0.21,
10.6795,8.7047,8.0401,7.5682,7.478499999999999,6.3764,7.8176,9.9602,0.33,0.28,0.26,0.25,0.25,0.22,0.26,0.31,
10.756,7.0169999999999995,7.8158,11.213,9.1648,12.2496,8.6376,11.5982,0.33,0.24,0.26,0.34,0.29,0.37,0.28,0.35,
9.6076,8.4292,8.480199999999998,8.753799999999998,9.002400000000002,11.331299999999999,6.286499999999999,9.6323,0.3,0.27,0.27,0.28,0.29,0.35,0.22,0.31,
